Date,oil_price,change_oil_price,gdp,change_gdp,interest_rate,change_interest_rate,cpi,change_cpi_rate,unemployment_rate,change_unemployment_rate,stock,stock_price,monthly_return,volatility,industry
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,KO,38.65999984741211,0.012041861,0.055162103,Consumer Discretionary & Consumer Staples
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,JPM,60.709999084472656,0.068461799,0.061868073,Financials & Insurance
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,MCD,98.029998779296875,0.030267969,0.030425672,Consumer Discretionary & Consumer Staples
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,MMM,113.42809295654295,0.006902658,0.0699358,Industrials & Energy
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,MRK,54.16984558105469,-0.00386038,0.041907758,Healthcare
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,MSFT,40.99000168,0.069955631,0.033488437,Technology & Communication Services
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,NKE,36.93000030517578,-0.05670501,0.081257536,Consumer Discretionary & Consumer Staples
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,PG,80.59999847,0.02466304,0.048785549,Consumer Discretionary & Consumer Staples
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,SHW,65.70999908447266,-0.016709926,0.059948653,Industrials & Energy
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,TRV,85.09999847,0.015028652,0.072945346,Financials & Insurance
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,UNH,81.98999786376953,0.061084527,0.060848303,Healthcare
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,CRM,57.09000015258789,-0.084656067,0.091789164,Technology & Communication Services
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,NVDA,0.4477500021457672,-0.0255713,0.1117371828044325,Technology & Communication Services
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,VZ,47.56999969482422,-2.10E-04,0.011371314,Technology & Communication Services
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,V,53.96500015258789,-0.044613622,0.050803105,Financials & Insurance
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,WMT,25.476667404174805,0.023159349,0.037951389,Consumer Discretionary & Consumer Staples
03-2014,96.17,-0.712368367,17197.738,0.033265436,0.08,-42.85714286,236.028,0.20420553,6.7,0,DIS,80.06999969482422,-0.009157256,0.084617834,Consumer Discretionary & Consumer Staples
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,AMZN,15.206500053405762,-0.09584686,0.055082564,Technology & Communication Services
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,AXP,87.43000030517578,-0.028879246,0.055323513,Financials & Insurance
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,AMGN,111.75,-0.093967867,0.069283002,Healthcare
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,AAPL,21.074642181396484,0.099396262,0.040020586,Technology & Communication Services
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,BA,129.02000427246094,0.028129783,0.03192065,Industrials & Energy
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,CAT,105.4000015258789,0.060682285,0.018894466,Industrials & Energy
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,CSCO,23.11000061035156,0.030776116,0.020027043,Technology & Communication Services
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,CVX,125.5199966430664,0.055588199,0.013605506,Industrials & Energy
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,GS,159.82000732421875,-0.024595658,0.020307998,Financials & Insurance
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,HD,79.51000213623047,0.004802286,0.051785484,Consumer Discretionary & Consumer Staples
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,HON,88.56803131103516,0.001509322,0.026810677,Industrials & Energy
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,IBM,187.829834,0.020676432,0.014009487,Technology & Communication Services
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,JNJ,101.29000091552734,0.031151353,0.018110314,Healthcare
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,KO,40.790000915527344,0.055095734,0.025452391,Consumer Discretionary & Consumer Staples
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,JPM,55.97999954223633,-0.077911376,0.075356687,Financials & Insurance
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,MCD,101.37999725341795,0.034173197,0.012744692,Consumer Discretionary & Consumer Staples
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,MMM,116.29598999023438,0.025283834,0.022159596,Industrials & Energy
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,MRK,55.87786483764648,0.031530813,0.039960208,Healthcare
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,MSFT,40.400001525878906,-0.014393758,0.043096983,Technology & Communication Services
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,NKE,36.474998474121094,-0.012320656,0.066906025,Consumer Discretionary & Consumer Staples
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,PG,82.55000305175781,0.024193606,0.00128974,Consumer Discretionary & Consumer Staples
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,SHW,66.61333465576172,0.013747308,0.057171405,Industrials & Energy
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,TRV,90.58000183105467,0.06439487,0.025134742,Financials & Insurance
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,UNH,75.04000091552734,-0.0847664,0.086594107,Healthcare
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,CRM,51.650001525878906,-0.095288117,0.069698819,Technology & Communication Services
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,NVDA,0.46175000071525574,0.031267445,0.10099086600868191,Technology & Communication Services
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,VZ,46.72999954223633,-0.017658191,0.008724985,Technology & Communication Services
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,V,50.65250015258789,-0.061382377,0.059360244,Financials & Insurance
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,WMT,26.56999969482422,0.042915044,0.021342833,Consumer Discretionary & Consumer Staples
04-2014,96.49,0.332744099,17518.508,1.865187154,0.09,-40,236.468,0.186418561,6.2,-7.462686567,DIS,79.339996337890625,-0.009117065,0.0704767,Consumer Discretionary & Consumer Staples
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,AMZN,15.62749958,0.027685498,0.065351562,Technology & Communication Services
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,AXP,91.5,0.046551523,0.039895545,Financials & Insurance
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,AMGN,115.98999786376952,0.037941815,0.067225307,Healthcare
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,AAPL,22.60714340209961,0.072717781,0.040429216,Technology & Communication Services
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,BA,135.25,0.048287053,0.038753924,Industrials & Energy
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,CAT,102.2300033569336,-0.030075884,0.045705669,Industrials & Energy
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,CSCO,24.62000084,0.065339688,0.020662579,Technology & Communication Services
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,CVX,122.79000091552734,-0.021749489,0.039519067,Industrials & Energy
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,GS,159.80999755859375,-6.26E-05,0.012412808,Financials & Insurance
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,HD,80.23000336,0.00905548,0.024503875,Consumer Discretionary & Consumer Staples
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,HON,88.8063736,0.002691065,0.011498271,Industrials & Energy
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,IBM,176.2523956298828,-0.06163791,0.053799564,Technology & Communication Services
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,JNJ,101.45999908447266,0.001678331,0.032365987,Healthcare
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,KO,40.90999984741211,0.002941871,0.027858186,Consumer Discretionary & Consumer Staples
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,JPM,55.56999969482422,-0.007324042,0.073201971,Financials & Insurance
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,MCD,101.43000030517578,4.932240393815679e-4,0.018421576,Consumer Discretionary & Consumer Staples
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,MMM,119.1889648,0.024875964,0.010496616,Industrials & Energy
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,MRK,55.209922790527344,-0.011953607,0.023126218,Healthcare
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,MSFT,40.939998626708984,0.013366264,0.042987972,Technology & Communication Services
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,NKE,38.45500183105469,0.05428385,0.055863909,Consumer Discretionary & Consumer Staples
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,PG,80.79000091552734,-0.021320437,0.026414102,Consumer Discretionary & Consumer Staples
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,SHW,68.20333099365234,0.02386904,0.021121652,Industrials & Energy
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,TRV,93.44999695,0.031684644,0.02511442,Financials & Insurance
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,UNH,79.62999725341797,0.061167328,0.084230985,Healthcare
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,CRM,52.630001068115234,0.018973853,0.063124214,Technology & Communication Services
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,NVDA,0.4749999940395355,0.028695167,0.032099089,Technology & Communication Services
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,VZ,49.959999084472656,0.06912047,0.045901547,Technology & Communication Services
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,V,53.70750045776367,0.060312922,0.065955183,Financials & Insurance
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,WMT,25.59000015258789,-0.036883687,0.041559778,Consumer Discretionary & Consumer Staples
05-2014,95.74,-0.77728262,17518.508,1.865187154,0.09,-18.18181818,236.918,0.19030059,6.3,1.612903226,DIS,84.01000213623047,0.058860676,0.039258574,Consumer Discretionary & Consumer Staples
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,AMZN,16.23900032043457,0.039129788,0.074844183,Technology & Communication Services
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,AXP,94.87000274658205,0.036830631,0.041032679,Financials & Insurance
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,AMGN,118.37000274658205,0.020519053,0.071660044,Healthcare
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,AAPL,23.232500076293945,0.027661906,0.036257393,Technology & Communication Services
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,BA,127.2300033569336,-0.059297572,0.057190194,Industrials & Energy
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,CAT,108.66999816894533,0.062995154,0.05307952,Industrials & Energy
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,CSCO,24.850000381469727,0.009341979,0.028254221,Technology & Communication Services
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,CVX,130.5500030517578,0.063197346,0.047001741,Industrials & Energy
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,GS,167.44000244140625,0.047744228,0.03678864,Financials & Insurance
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,HD,80.95999908447266,0.009098787,0.002468179,Consumer Discretionary & Consumer Staples
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,HON,88.61569977,-0.002147074,0.002522344,Industrials & Energy
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,IBM,173.29827880859375,-0.016760719,0.041213172,Technology & Communication Services
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,JNJ,104.62000274658205,0.031145315,0.017014515,Healthcare
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,KO,42.36000061035156,0.035443676,0.026339438,Consumer Discretionary & Consumer Staples
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,JPM,57.619998931884766,0.036890395,0.057903562,Financials & Insurance
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,MCD,100.73999786376952,-0.006802745,0.021857873,Consumer Discretionary & Consumer Staples
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,MMM,119.76588439941406,0.004840377,0.011687073,Industrials & Energy
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,MRK,55.200382232666016,-1.73E-04,0.022490003,Healthcare
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,MSFT,41.70000076293945,0.018563805,0.017719265,Technology & Communication Services
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,NKE,38.775001525878906,0.008321406,0.034094968,Consumer Discretionary & Consumer Staples
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,PG,78.589996337890625,-0.027231149,0.028139444,Consumer Discretionary & Consumer Staples
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,SHW,68.970001220703125,0.01124095,0.006685805,Industrials & Energy
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,TRV,94.06999969482422,0.006634594,0.028964672,Financials & Insurance
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,UNH,81.75,0.026623167,0.076264439,Healthcare
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,CRM,58.08000183105469,0.10355311898789266,0.099789184,Technology & Communication Services
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,NVDA,0.4634999930858612,-0.024210529,0.031314094,Technology & Communication Services
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,VZ,48.93000030517578,-0.020616469,0.050977129,Technology & Communication Services
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,V,52.67750168,-0.019177932,0.061792336,Financials & Insurance
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,WMT,25.023332595825195,-0.022144101,0.042461326,Consumer Discretionary & Consumer Staples
06-2014,98.68,3.070816795,17518.508,1.865187154,0.1,11.11111111111112,237.231,0.132113221,6.1,-3.174603175,DIS,85.73999786376953,0.020592735,0.034078538,Consumer Discretionary & Consumer Staples
